商店名稱,電話,address,商店編號,Latitude,Longitude
全家樹林俊信店,226758782,新北市樹林區俊英街１１８號１樓,53700,25.0056425,121.4274319
全家樹林俊霖店,226765503,新北市樹林區俊英街１５５巷１號１樓,19775,25.0122335,121.424133
全家樹林武林店,226888778,新北市樹林區保安街二段１０９號,59206,25.00139,121.415382
全家樹林新保安店,226886257,新北市樹林區保安街二段２１５號１樓,50910,25.0040892,121.4131844
全家樹林德園店,226807279,新北市樹林區八德街６００及６０２號,11025,24.9703433,121.3972354
全家樹林圳福店,226868521,新北市樹林區千歲街６１巷２號１樓,62832,24.9981872,121.4265216
全家樹林凱旋店,289700748,新北市樹林區南園里大成路１０號１樓（光纖）三峽鎮,16049,24.944758,121.3827158
全家樹林博愛店,286755840,新北市樹林區博愛街１５８號１樓,15079,24.9910358,121.4260471
全家樹林嘉聯益店,286844863,新北市樹林區博愛街２４８號,62677,24.9850038,121.4233061
全家樹林佳瑪店,226878166,新北市樹林區博愛街８９號１樓,52556,24.9914775,121.4271601
全家樹林國凱店,286860727,新北市樹林區國凱街８２號,10736,24.9792342,121.4212168
全家樹林大安店,226877960,新北市樹林區大安路５０１號１樓,53444,24.9864073,121.4143128
全家樹林金安店,226875845,新北市樹林區大安路５８５號１樓,57286,24.9834571,121.4119407
全家樹林學誠店,235017864,新北市樹林區大義路１９６＆１９８號,18710,24.9459045,121.3781522
全家樹林藝術店,226687483,新北市樹林區大雅路２８７號１樓,56070,24.9475991,121.3797493
全家樹林太平店,286845773,新北市樹林區太元街５８號,11122,24.9794106,121.4184311
全家樹林學勤店,289705219,新北市樹林區學勤路５５０．５５２號１樓,16866,24.9485287,121.38395
全家樹林學園店,235019721,新北市樹林區學成路６０１號１樓,19747,24.946292,121.381375
全家樹林車站店,226813492,新北市樹林區後站街８號,11836,24.991476,121.424217
全家樹林復興店,226873547,新北市樹林區復興路２７２號，２７４號,10956,24.9885801,121.4181481
全家樹林五圓店,286850375,新北市樹林區忠孝街９９號１樓,16668,24.9810239,121.4244533
全家樹林仁醫店,226842900,新北市樹林區文化街１４號１樓,57547,24.987413,121.419991
全家樹林日新店,226876139,新北市樹林區日新街５０號１樓,14175,24.9920594,121.422528
全家樹林欣榮店,286857876,新北市樹林區東榮街１０７號１樓,50669,24.9822465,121.4155489
全家樹林東興店,286847363,新北市樹林區東興街２２號１樓,58223,24.9778978,121.4103325
全家樹林東豐店,286849952,新北市樹林區東豐街５１號,62208,24.975409,121.4150033
全家樹林新柑園店,226684823,新北市樹林區柑園街一段３０２號１樓,55191,24.9560809,121.3886205
全家樹林工業店,226846582,新北市樹林區武林街２號,60746,25.0004929,121.4164051
全家樹林潭興店,226829851,新北市樹林區潭興街２２號１樓、地下室,12948,24.9991004,121.425183
全家樹林新育店,226860566,新北市樹林區育英街５３號１樓,57301,24.9890612,121.4208061
全家樹林台鐵店,226817735,新北市樹林區鎮前街１１２號,58692,24.9914074,121.4246008
全家樹林龍興店,226889613,新北市樹林區龍興街１５號,11654,25.0163168,121.4029611
全家永和正新店,229464214,新北市永和區中正路２７８號１樓,50938,24.9986623,121.5168544
全家永和正得店,229200317,新北市永和區中正路３４２號一樓,56282,25.0002651,121.517889
全家永和大福店,229254322,新北市永和區中正路６０８．６１０．６１０之１號,12962,25.0072004,121.5172097
全家永和鼎豐店,229200709,新北市永和區中興街７號１樓,54877,25.0121041,121.5156941
全家永和耕莘店,229240539,新北市永和區中興街９５號１樓,14542,25.012069,121.5177998
全家永和新仁愛店,286609734,新北市永和區仁愛路１０３號１樓,55290,25.0130224,121.5124423
全家永和保順店,289213384,新北市永和區仁愛路２８２巷１號１樓,61940,25.0088528,121.5030874
全家永和仁和店,232330262,新北市永和區仁愛路３３號,11302,25.0132306,121.5142067
全家永和新仁店,286602630,新北市永和區仁愛路３５２巷９４號、９６號,51216,25.0079569,121.5010667
全家永和樂華店,229264823,新北市永和區保平路１８巷１２號１樓,50270,25.0079594,121.5121516
全家永和羅鄰店,229293596,新北市永和區保平路２６８巷２５號１樓,16670,25.0057491,121.5078842
全家永和仁保店,229285824,新北市永和區保福路二段１０３號１樓,53293,25.0132266,121.5102965
全家永和國和店,229281175,新北市永和區國中路８６巷２號,19622,25.0059336,121.5248394
全家永和新樂新店,286607125,新北市永和區大新街３號１樓,55532,25.0086499,121.514618
全家永和得和店,229416037,新北市永和區得和路３７２號,10136,24.998609,121.5248487
全家永和得元店,229265391,新北市永和區得和路３７３巷２９號,19773,25.0003037,121.5249522
全家永和頂溪店,229262511,新北市永和區復興街３號,12089,25.0129579,121.5157707
全家永和秀成店,229215822,新北市永和區成功路一段１３７，１３９號,11172,25.0014988,121.5269594
全家永和田單店,229432844,新北市永和區成功路二段１５７號１樓,14397,24.9974156,121.526792
全家永和文化店,286604492,新北市永和區文化路１８，２０，２２號１樓,10863,25.015153,121.5153511
全家永和新民有店,229495196,新北市永和區民有街６５號,63117,24.9959383,121.5177874
全家永和國艷店,229232783,新北市永和區民樂街３９巷２號１樓,12984,25.0002331,121.5276905
全家永和騎士店,289433594,新北市永和區民權路５３號１樓,15213,24.9967876,121.5199732
全家永和教室店,289418262,新北市永和區民生路６５號１樓及地下室,55942,24.9973264,121.5228142
全家永和維源店,289230231,新北市永和區水源街３９巷２號,16612,25.0041982,121.5103096
全家永和永亨店,229208853,新北市永和區永亨路６２號、６４號、６６號１樓,14553,25.0061136,121.5206817
全家永和永福店,229234354,新北市永和區永和路一段９３號,10077,25.0076798,121.5135674
全家永和永復店,229286095,新北市永和區永和路二段３１６號１樓,53481,25.0161815,121.5163209
全家永和永平店,286603548,新北市永和區永平路２３２號,10883,25.0109523,121.5087874
全家永和保平店,289231532,新北市永和區永貞路３５４號，３５６號,11918,25.006498,121.5103211
全家永和保安店,229207792,新北市永和區永貞路３８７號,50490,25.0086185,121.507976
全家永和環東店,289278437,新北市永和區環河東路一段１２２號，１２４號,12024,25.0153834,121.5204887
全家永和水悅店,229267011,新北市永和區環河西路一段８３號１．２樓,50121,25.0179902,121.5128656
全家永和環河店,232339160,新北市永和區環河西路二段２１９號，２２１號,11924,25.0102332,121.5011544
全家永和福和店,229213528,新北市永和區福和路１７３．１７５號,11693,25.0075566,121.5200815
全家永和新廷店,229203971,新北市永和區福和路３２０號１樓,52447,25.0073505,121.5157082
全家永和新富店,289215154,新北市永和區福和路５７巷１４弄２號１樓,53482,25.0072672,121.5228621
全家永和復興店,229254364,新北市永和區秀朗路一段１８６號１Ｆ,10684,25.0031749,121.5190529
全家永和秀和店,229280903,新北市永和區秀朗路一段７６、７８號,11235,25.0059111,121.5154439
全家永和御林店,289250327,新北市永和區竹林路２１３巷４４號１樓,15150,25.0090242,121.5231679
全家永和竹勝店,289258511,新北市永和區竹林路２１５號１樓,59128,25.0088025,121.520967
全家永和永林店,289274417,新北市永和區竹林路３７號,11735,25.0143105,121.5178937
全家汐止農會店,286916715,新北市汐止區中正路１０６號１樓,12725,25.0695413,121.6610343
全家汐止興中店,286933681,新北市汐止區中興路１５８號,53674,25.0649633,121.6323311
全家汐止福全店,226479466,新北市汐止區仁愛路１４９號,18935,25.0647552,121.6636959
全家汐止伯爵店,226474757,新北市汐止區伯爵街５２巷１號壹樓部份,19026,25.0805195,121.6383103
全家汐止保興店,286489793,新北市汐止區保一街３９號,56132,25.0802345,121.6742173
全家汐止車站店,226494180,新北市汐止區信義路１號２樓,62695,25.0683194,121.6617312
全家汐止力行店,226401386,新北市汐止區力行街１號,11666,25.0512519,121.617374
全家汐止站前店,286923096,新北市汐止區南昌街１６號,14552,25.0683559,121.6629991
全家汐止和平店,226439807,新北市汐止區和平街４８號,53124,25.0708639,121.6623961
全家汐止茂盛店,226413633,新北市汐止區大同路一段２２５號壹樓,57139,25.0576666,121.6342282
全家汐止經貿店,286473139,新北市汐止區大同路三段１９０號壹樓部份,19770,25.0737183,121.674852
全家汐止大同店,286486545,新北市汐止區大同路三段２６９，２７１號,10475,25.0758549,121.673851
全家汐止摩天店,226905548,新北市汐止區大同路三段６１１之３號壹樓,52270,25.0751522,121.6830692
全家汐止龍安店,226490723,新北市汐止區大同路二段１８４巷１１號,11124,25.0635758,121.6538792
全家汐止智興店,226490742,新北市汐止區大同路二段２００號,56299,25.064741,121.6532703
全家汐止宏國店,286923110,新北市汐止區大同路２段２８３號,14405,25.0661992,121.6537004
全家汐止鑫宜興店,226606803,新北市汐止區宜興街１６號,62898,25.0415726,121.6214091
全家汐止康寧店,226959946,新北市汐止區康寧街１６９巷２３號１樓,15173,25.0682054,121.6227171
全家汐止東城店,286951885,新北市汐止區康寧街４５９巷１０號１樓,60428,25.0689717,121.6314875
全家汐止日月光店,226486322,新北市汐止區康寧街７４７號．７４９號,14213,25.07334,121.6382845
全家汐止建泰店,226902115,新北市汐止區建成路５９巷２號（國泰醫院汐止院區）,18754,25.0726989,121.6611849
全家汐止建安店,226418761,新北市汐止區建成路５９巷９號．１５號,16907,25.0730099,121.6617929
全家汐止秀峰店,226919425,新北市汐止區忠孝東路２２８號,14430,25.0667581,121.6623777
全家汐止新忠孝店,226919701,新北市汐止區忠孝東路２５８號,14186,25.067536,121.6631466
全家汐止橋東店,286475279,新北市汐止區忠孝東路４０２號,50079,25.070946,121.665972
全家汐止連新店,226919772,新北市汐止區新台五路一段１５１號壹樓及地下室,19198,25.0623609,121.653536
全家汐止青山店,226489817,新北市汐止區新台五路一段２１２號；２１２之１號,11993,25.0629525,121.655907
全家汐止宏碁店,226960486,新北市汐止區新台五路一段８２號部份,62615,25.0607081,121.647263
全家汐止新遠雄店,226971106,新北市汐止區新台五路一段９３號地下一層之２,60010,25.0617716,121.648006
全家汐止東科店,226969769,新北市汐止區新台五路一段９６號Ｃ棟,63131,25.060472,121.6483301
全家新遠雄二店,226975513,新北市汐止區新台五路一段９７號地下一層之６,60011,25.0616148,121.6500784
全家汐止新興店,226919264,新北市汐止區新興路２１及２３號,14412,25.0646146,121.6566818
全家汐止鑫峰店,226953467,新北市汐止區明峰街１６２號,51476,25.0705072,121.6291717
全家汐止忠樹店,226494703,新北市汐止區樟樹一路１１９巷２５號１樓,61070,25.0642614,121.6404844
全家汐止樟中店,286425058,新北市汐止區樟樹一路１２７號１樓,12593,25.0648325,121.6419958
全家汐止忠厚店,226917067,新北市汐止區樟樹一路１３５巷２７號１樓,63271,25.0654969,121.6409296
全家汐止樟興店,226904033,新北市汐止區樟樹一路１６號，１８號,11581,25.0623023,121.6419304
全家汐止樟福店,286923181,新北市汐止區樟樹一路２２０號,14407,25.0662566,121.6424341
全家汐止新樹店,226487704,新北市汐止區樟樹二路２７３號,52017,25.0691852,121.641016
全家汐止橫科店,227198993,新北市汐止區民權街二段６８號１樓,60924,25.0484523,121.6191117
全家汐止桂冠店,226474855,新北市汐止區水源路二段３４號,11238,25.0571502,121.6548526
全家汐止興萬店,226464086,新北市汐止區汐萬路一段３５５號壹樓,62417,25.0777876,121.6498224
全家汐止新水蓮店,226909465,新北市汐止區湖前街１１０巷９７弄２４號Ｂ１之１之２,18671,25.0761919,121.6325656
全家汐止湖前店,226927433,新北市汐止區湖前街４９號１樓,61490,25.0700517,121.6318318
全家汐止祥雲店,226462022,新北市汐止區祥雲街１號壹樓部份,18775,25.0896975,121.645789
全家汐止福旺店,286933934,新北市汐止區福德一路１０９號,51485,25.068033,121.6378534
全家汐止福德店,227653612,新北市汐止區福德三路１６號壹樓,61512,25.0695772,121.6374338
全家汐止興福店,286932048,新北市汐止區福德二路１３４號,11402,25.0653047,121.630905
全家汐止長虹店,226948906,新北市汐止區福德二路８１－１號,50487,25.066287,121.633416
全家汐止勤進店,226494650,新北市汐止區秀峰路１１９號,63607,25.0630114,121.660223
全家汐止莊敬店,226435764,新北市汐止區莊敬街１３９號,10738,25.0607503,121.6544675
全家汐止興莊店,286424336,新北市汐止區莊敬街３２號壹樓全部,19197,25.0615249,121.6569438
全家汐止鄉長店,226919409,新北市汐止區鄉長路一段２７號壹樓及貳樓,50172,25.0749095,121.6651799
全家汐止興龍店,226488674,新北市汐止區龍安路３８號１樓,59648,25.063694,121.654601
全家泰山白金店,222979409,新北市泰山區仁愛路１０８號１樓,50083,25.0554667,121.4333566
全家泰山同興店,229007443,新北市泰山區仁義路２２０巷２號、８號１樓,12965,25.0538289,121.4330676
全家泰山福興店,285311767,新北市泰山區同興里福興一街６０號一樓,10262,25.0582275,121.4326347
全家泰山辭修店,222971269,新北市泰山區明志路一段３７４號１樓,10842,25.0578792,121.4306975
全家泰山工專店,229046856,新北市泰山區明志路三段１７０號,11211,25.0392045,121.4242755
全家泰山銘志店,229095501,新北市泰山區明志路二段２３６號一樓,60028,25.0480071,121.4270574
全家泰山明豐店,229048829,新北市泰山區明志路二段３８３號１樓,12685,25.0436971,121.4251018
全家泰山新義學店,229097397,新北市泰山區明志路二段５３號１樓,60534,25.0527231,121.4293679
全家泰山民權店,222968230,新北市泰山區民權路２９號１樓,12271,25.0507215,121.4288654
全家泰山新泰林店,229000777,新北市泰山區泰林路二段１０７號１樓,54432,25.0591025,121.4345911
全家泰山麗池店,229007046,新北市泰山區泰林路二段５１８號,12173,25.0639593,121.4241979
全家泰山黎明店,222979445,新北市泰山區泰林路二段５７５號、５７７號１樓,12896,25.0634269,121.4222569
全家泰山憲訓店,229005487,新北市泰山區泰林路２段３６４號１樓,16358,25.063829,121.428661
全家泰山新貴子店,229036660,新北市泰山區貴子路３８號１樓,53058,25.0416863,121.4261388
全家泰山新輔醫店,229014162,新北市泰山區貴子路６９號Ｂ１,62305,25.0400631,121.4312141
全家淡水市鎮店,226236102,新北市淡水區中山北路二段１８５號１樓,57499,25.185153,121.444035
全家淡水新江店,226227391,新北市淡水區中山北路二段１８８巷１６號１樓,52464,25.1848823,121.4446638
全家淡水登峰店,228085461,新北市淡水區中正東路二段２７號２樓,12353,25.1567269,121.4597424
全家淡水新天闊店,228084041,新北市淡水區中正東路二段３３號,54511,25.1563533,121.4593923
全家淡水淡海店,228050241,新北市淡水區中正路一段６２巷２號,12101,25.1771599,121.4258228
全家淡水滬鑫店,226228730,新北市淡水區中正路１３３號,61499,25.170341,121.4393292
全家淡水成功店,226236052,新北市淡水區中正路５７號,61819,25.1695008,121.4417893
全家淡水紅林店,228092016,新北市淡水區八勢里中正東路二段６９號１樓,16115,25.1546079,121.4595894
全家淡水天元店,223831985,新北市淡水區北新路二段１５０號,62445,25.1851532,121.4822931
全家淡水新旭店,226253827,新北市淡水區北新路１６９巷３５號１樓,15151,25.1802496,121.4494008
全家淡水學城店,226299127,新北市淡水區北新路１８２巷２１弄１－１號,16600,25.1774268,121.4492155
全家淡水北淡店,226215175,新北市淡水區北新路１８２巷３４號一樓,60256,25.1776089,121.4486026
全家淡水淡水店,226237472,新北市淡水區博愛街１４號,50685,25.1697631,121.4460691
全家淡水財庫店,286319663,新北市淡水區學府路１３６巷４６號一樓,56825,25.1725776,121.4522018
全家淡水金榜店,226269497,新北市淡水區學府路１７６號,61355,25.1755361,121.4465669
全家淡水麗景店,226252260,新北市淡水區學府路３０號１樓,15219,25.16855,121.4479292
全家淡水義山店,226258537,新北市淡水區新市一路一段１０３號１樓,54271,25.1870148,121.4312281
全家淡水海都二店,226256142,新北市淡水區新市三路二段２７９號,61018,25.1957992,121.4366323
全家淡水海都三店,226257449,新北市淡水區新市三路二段３４３號１樓,62991,25.1954852,121.4384424
全家淡水海都店,226238741,新北市淡水區新市五路三段３１２號,58299,25.1973814,121.4378654
全家淡水新頂店,228059891,新北市淡水區新市五路２段３號１樓,58573,25.2001596,121.4292287
全家淡水新摩天店,226255587,新北市淡水區新春街１８４號,50302,25.1807782,121.4435199
全家淡水新春店,226200131,新北市淡水區新春街９５之７號１樓,59566,25.1827042,121.4397464
全家淡水新盛店,226293924,新北市淡水區新民街１２２號,59171,25.177704,121.4377667
全家淡水新民店,226223099,新北市淡水區新民街１８０之６號,10426,25.1790466,121.4367975
全家淡水新園店,226218918,新北市淡水區新民街７８號,52372,25.1765362,121.4385654
全家淡水新興店,226230631,新北市淡水區新興街６４號,50175,25.1802086,121.4418477
全家淡水新生店,226224332,新北市淡水區新興里大義街１１號,12227,25.1781099,121.443319
全家淡水福春店,226281994,新北市淡水區新興里新春街２號一樓,15639,25.1811784,121.4426047
全家淡水旭陞店,226217371,新北市淡水區新興里新生街５３號１樓,16116,25.1747613,121.4405484
全家淡水竹勝店,228082083,新北市淡水區民族路５６號１樓,56561,25.1359185,121.4617994
全家淡水加州店,288093432,新北市淡水區民權路１９號,18633,25.1418172,121.4598362
全家淡水民生店,228081841,新北市淡水區民生路１１９號１樓,62189,25.1388477,121.4650489
全家淡水竹圍店,228099936,新北市淡水區民生路５８號,10047,25.1379581,121.4621368
全家淡水源德店,226264758,新北市淡水區水源街一段１號,53011,25.1725436,121.4426159
全家淡水水源店,226291496,新北市淡水區水源街一段１２４號１樓,15330,25.1716396,121.4473811
全家淡水富山店,226239971,新北市淡水區水源街二段１７７巷６７號,52237,25.1769906,121.4523114
全家淡水五虎崗店,226224612,新北市淡水區水源街二段８６號１樓,61020,25.1742271,121.4517108
全家淡水興忠店,226263386,新北市淡水區水碓里１１鄰大忠街４３號１樓,16158,25.1764401,121.4445257
全家淡水江南店,226255132,新北市淡水區沙崙路一段１０８號,60604,25.1883179,121.4303002
全家淡水海樂地店,228055711,新北市淡水區沙崙路二段７７７號,62963,25.2009392,121.4342786
全家淡水銘崙店,228059796,新北市淡水區沙崙路９號１樓,59756,25.1813564,121.4210167
全家淡水沙崙店,228050829,新北市淡水區沙崙里沙崙路１４９號,12188,25.186893,121.419332
全家淡水新崙店,228053641,新北市淡水區淡海路７６號１樓,54483,25.1810775,121.4231667
全家淡水新莊店,226227867,新北市淡水區淡金路一段１６６號,19852,25.1801459,121.4539838
全家淡水摩洛哥店,286268106,新北市淡水區淡金路３８巷７０號,53946,25.1610645,121.4581382
全家淡水青水店,226209862,新北市淡水區清水街９－５號一樓,52354,25.1702512,121.4446234
全家淡水濱海店,226228293,新北市淡水區濱海路一段３０８號,53190,25.1898308,121.4402265
全家淡水上璟店,226230810,新北市淡水區濱海路二段２０２巷１７號１樓,62001,25.1916781,121.4347153
全家淡水紅毛城店,226269188,新北市淡水區真理街２之１號,60605,25.1730785,121.4385861
全家淡水正中店,226282285,新北市淡水區竿蓁里中正東路一段７７號７９號,16011,25.1621424,121.4529689
全家淡水凱旋店,226239952,新北市淡水區義山路一段２１６號,59377,25.1908908,121.4383699
全家淡水埔嵿店,228087606,新北市淡水區自強路１５６號１樓,60702,25.1338364,121.4653006
全家淡水自強店,228080360,新北市淡水區自強路８２號、８４號,11556,25.1282195,121.462895
全家淡水鄧公店,226282840,新北市淡水區鄧公路３２巷１號,14671,25.171305,121.4514004
全家深坑北深店,226644845,新北市深坑區北深路三段１７９號,16740,25.0035953,121.6015275
全家深坑北福店,226629753,新北市深坑區北深路三段２３９號,55531,25.0041982,121.5996215
全家深坑金典店,226624307,新北市深坑區北深路二段７７號,52806,25.0037259,121.6182999
全家深坑紅葉店,226643929,新北市深坑區北深路１段１０６號,61826,25.001111,121.6119935
全家深坑昇高店,226649860,新北市深坑區埔新街５９號,59681,25.0024322,121.620398
全家深坑埔新店,226641876,新北市深坑區埔新里埔新街９３號１樓,16032,25.0022232,121.6195367
全家烏來溫泉店,226618084,新北市烏來區烏來街７９號１樓,51815,24.8645444,121.5518553
全家烏來烏萊店,226617682,新北市烏來區環山路６２號１樓,54407,24.8644887,121.5481682
全家瑞芳龍川店,224061884,新北市瑞芳區一坑路１１之１號,14696,25.1084672,121.8041868
全家瑞芳傑魚坑店,224969517,新北市瑞芳區傑魚坑路６２號,18972,25.1107669,121.7934282
全家瑞芳前站店,224971401,新北市瑞芳區明燈路三段８４號１．２樓,60633,25.1083493,121.8055631
全家瑞芳明燈店,224969741,新北市瑞芳區民生街２０號１樓及２樓部份,61895,25.1074266,121.805757
全家九份觀景店,224969045,新北市瑞芳區輕便路４３號４樓,53604,25.1102218,121.8453322
全家金瓜石黃金店,224962382,新北市瑞芳區金光路３６號１樓（部份）,59156,25.1086127,121.8572735
全家石碇國道店,226633428,新北市石碇區文山路一段６號,56572,25.0090221,121.6454668
全家石碇雙溪店,226633324,新北市石碇區隆盛里雙溪５８號,19022,25.007101,121.652859
全家石門粽香店,226382011,新北市石門區中央路２４號,14672,25.2921277,121.5680525
全家萬里頂社店,224081473,新北市萬里區大鵬里頂社１號,16761,25.2089635,121.6552295
全家野柳新港口店,224927310,新北市萬里區港東路６８號,19477,25.2042708,121.6879725
全家蘆洲恆德店,282814638,新北市蘆洲區三民路２６巷２２號，２４號,11890,25.0829202,121.4773763
全家蘆洲希望店,282866754,新北市蘆洲區三民路３７８之３號１樓,57042,25.0919994,121.4641206
全家蘆洲中原店,222850171,新北市蘆洲區中原路３號１樓,61923,25.083534,121.461624
全家蘆洲新福原店,222892264,新北市蘆洲區中原路７０號,52795,25.0821265,121.4583114
全家蘆洲徐匯店,282811345,新北市蘆洲區中山一路２５號１樓,58448,25.080707,121.47928
全家徐匯廣場店,282811061,新北市蘆洲區中山一路６號１樓,62289,25.0803608,121.4806307
全家蘆洲保正店,282811438,新北市蘆洲區中正路１８１－１號部份及２樓全部,58590,25.0853899,121.468691
全家蘆洲正原店,222892773,新北市蘆洲區中正路１８５巷１９號,11977,25.0848235,121.4674245
全家蘆洲興賢店,282866445,新北市蘆洲區中興街６０號１樓,18711,25.087592,121.4819876
全家蘆洲華安店,228488839,新北市蘆洲區中華街６巷５２號１樓,14271,25.0826754,121.4623851
全家蘆洲中央店,282850698,新北市蘆洲區仁復里５鄰中央路５６號,12005,25.0836533,121.4734773
全家蘆洲新民愛店,228470046,新北市蘆洲區仁愛街８１號１樓,51366,25.0938666,121.4712399
全家蘆洲信義店,282854161,新北市蘆洲區信義路２２０號１樓,12757,25.0852092,121.4790728
全家蘆洲光華店,282823555,新北市蘆洲區光華路１３２巷１號，１３４號１樓,10826,25.0825368,121.4662883
全家蘆洲金華店,222827493,新北市蘆洲區光華路１５０巷３８號１樓,51139,25.083443,121.465048
全家蘆洲中華店,282814768,新北市蘆洲區和平路１２２，１２４號,11218,25.0801306,121.4675108
全家蘆洲復興店,282852663,新北市蘆洲區復興路１１號１樓,19639,25.0853927,121.4719605
全家蘆洲復江店,222881963,新北市蘆洲區復興路１５０．１５２號一樓,15011,25.0877511,121.4771891
全家蘆洲永成店,228487328,新北市蘆洲區成功里永樂街８３號一樓,12463,25.0887033,121.4559078
全家蘆洲玉清店,282822002,新北市蘆洲區民族路１７８號，１８０號一樓,10949,25.0867584,121.4799415
全家蘆洲名族店,282852406,新北市蘆洲區民族路２５１號１樓,56020,25.0902866,121.4768065
全家蘆洲民華店,282831441,新北市蘆洲區民族路４２２巷８２弄１４，１６號,11330,25.0938135,121.4738469
全家蘆洲保佑店,282855113,新北市蘆洲區民族路４２３號,52933,25.0892409,121.4682846
全家蘆洲民星店,228472257,新北市蘆洲區民族路４２４，４２４之１號１樓,10862,25.0919609,121.4739454
全家蘆洲民仁店,282835024,新北市蘆洲區民族路４４８號,11596,25.0920451,121.4724706
全家蘆洲水湳店,228489350,新北市蘆洲區民族路５００號１樓,61392,25.0905011,121.4696112
全家蘆洲仁德店,282812279,新北市蘆洲區民族路７４號１樓,14680,25.08476,121.477593
全家蘆洲新鷺江店,282851197,新北市蘆洲區民權路３５號１樓,51873,25.0865764,121.4757739
全家蘆洲福安店,282854511,新北市蘆洲區民權路６６號１樓,16790,25.0872715,121.4751079
全家蘆洲新民生店,222852487,新北市蘆洲區民生街１２３號１樓,52335,25.0789981,121.4728031
全家蘆洲新虹展店,282862521,新北市蘆洲區民義街２２巷１８號,53296,25.0881761,121.4715802
全家蘆洲義興店,228484834,新北市蘆洲區民義街６８巷２、６號１樓,12818,25.0898042,121.4730482
全家蘆洲永萍店,228481736,新北市蘆洲區永平街３２巷１７號１樓,60361,25.0915405,121.4590178
全家蘆洲永樂店,228470014,新北市蘆洲區永樂街３８巷５７弄１號１Ｆ,10455,25.0900814,121.4582661
全家蘆洲長發店,282860503,新北市蘆洲區長安街１１號１樓＆Ｂ１,51040,25.0789799,121.4640767
全家蘆洲長興店,228481192,新北市蘆洲區長安街１６８號１樓,19749,25.0832577,121.4592484
全家蘆洲成功店,282831373,新北市蘆洲區長安街２４８號,11077,25.086195,121.4576982
全家蘆洲新安店,282868249,新北市蘆洲區長安街３０１號１樓,55657,25.0848922,121.4579435
全家蘆洲安宅店,228481650,新北市蘆洲區長安街７１號１樓,57770,25.0798427,121.4625546
全家蘆洲正榮店,282863084,新北市蘆洲區長榮路２０９號１樓,61746,25.0849308,121.4607944
全家蘆洲長樂店,222880271,新北市蘆洲區長樂路１７６號１樓,58407,25.0912477,121.4627621
全家蘆洲集賢店,222897841,新北市蘆洲區集賢路２３７號,10503,25.0852896,121.4818767
全家蘆洲花園店,282863423,新北市蘆洲區集賢路２６９巷１０號１樓,57425,25.0835243,121.4816112
全家蘆洲仁義店,228470017,新北市蘆洲區集賢路３６２號１樓,61682,25.0836321,121.4806596
全家貢寮澳底一店,224903521,新北市貢寮區大澳街１之１、３號１樓,12761,25.0564448,121.9245384
全家鑫福隆店,224992209,新北市貢寮區興隆街２２號１．２樓,58411,25.0168166,121.9447365
全家金山金中店,224081427,新北市金山區中山路１０１號,19122,25.2192454,121.6397506
全家金山中山店,224081325,新北市金山區中山路２０５號,11192,25.2212583,121.6379315
全家金山金美店,224081821,新北市金山區中山路２５２號,19025,25.2239421,121.635734
全家金山陽金店,224256032,新北市金山區中正路１４９號加（後方停車場）,60988,25.2211829,121.631615
全家鶯歌行政店,226781963,新北市鶯歌區中正一路１５４號,12008,24.9559881,121.3522797
全家鶯歌正鶯店,286782074,新北市鶯歌區中正一路３７１號,19276,24.957171,121.3581914
全家鶯歌光明店,226703487,新北市鶯歌區光明街１７７號,62213,24.955703,121.3436474
全家鶯歌新南雅店,226704972,新北市鶯歌區南雅路４４２號,54029,24.9539579,121.3459095
全家鶯歌尖山店,226797270,新北市鶯歌區國中街１－３號,60693,24.9454251,121.3418215
全家鶯歌尖峰店,286774110,新北市鶯歌區尖山路１２６號１樓,57792,24.948997,121.3472663
全家鶯歌國慶店,226776756,新北市鶯歌區建國路１２２號１樓,54002,24.9541076,121.3519397
全家鶯歌站前店,286774875,新北市鶯歌區建國路５３之５號、、５３之６號１樓,16285,24.9550102,121.3550975
全家鶯歌永明店,226703617,新北市鶯歌區永明街７８號１樓,12760,24.955868,121.34121
全家鶯歌鶯桃店,226706210,新北市鶯歌區鶯桃路４５號１樓,18699,24.9515786,121.3420419
全家七堵大興店,224560059,基隆市七堵區南興路３０號１樓,11444,25.0973926,121.7143533
全家七堵工明店,224519520,基隆市七堵區工建路１－１５號壹樓,50268,25.0883455,121.7023752
全家七堵新明德店,224517467,基隆市七堵區明德二路１５－５３號,50035,25.0883618,121.7054427
全家七堵東新店,227678206,基隆市七堵區東新街６７號壹樓,61907,25.0948379,121.7196271
全家七堵永富店,224558170,基隆市七堵區永平里永富路１２０號、崇智街４８號一樓,15827,25.0992495,121.7138762
全家七堵泰安店,224519733,基隆市七堵區泰安路２３－１２號,63003,25.089191,121.708833
全家基隆百福店,224529098,基隆市七堵區百福里福二街２０４號１樓,15172,25.0837358,121.6962496
全家七堵自治店,224554377,基隆市七堵區自治街６號,55529,25.0963016,121.712812
全家七堵長安店,224519266,基隆市七堵區長安街２１２巷２－４號一樓及地下室,52391,25.0748241,121.695872
全家基隆鑫港店,224275332,基隆市中正區中正路１８號壹樓,58850,25.1327203,121.7446275
全家基隆新祥豐店,224627260,基隆市中正區中正路６２３號壹樓,50945,25.1513922,121.7720215
全家基隆正港店,224636316,基隆市中正區中正路６４４號,51312,25.1509983,121.7670724
